code_module,code_presentation,id_student,num_of_prev_attempts,final_result
DDD,2013J,590402,0,Fail
DDD,2013J,590420,0,Fail
DDD,2013J,590443,0,Pass
DDD,2013J,590464,0,Withdrawn
DDD,2013J,590482,0,Pass
DDD,2013J,590541,0,Withdrawn
DDD,2013J,590676,0,Pass
DDD,2013J,590762,0,Fail
DDD,2013J,590789,0,Pass
DDD,2013J,590811,0,Withdrawn
DDD,2013J,590828,0,Withdrawn
DDD,2013J,590881,0,Withdrawn
DDD,2013J,590886,0,Withdrawn
DDD,2013J,590918,0,Fail
DDD,2013J,590920,0,Withdrawn
DDD,2013J,590921,0,Fail
DDD,2013J,590951,0,Fail
DDD,2013J,591071,0,Pass
DDD,2013J,591163,0,Withdrawn
DDD,2013J,591193,0,Pass
DDD,2013J,591202,0,Pass
DDD,2013J,591210,0,Pass
DDD,2013J,591230,0,Pass
DDD,2013J,591593,0,Pass
DDD,2013J,591648,0,Withdrawn
DDD,2013J,591650,0,Withdrawn
DDD,2013J,591694,0,Fail
DDD,2013J,591845,0,Withdrawn
DDD,2013J,591852,0,Withdrawn
DDD,2013J,591891,0,Pass
DDD,2013J,591980,0,Fail
DDD,2013J,592093,0,Pass
DDD,2013J,592173,0,Withdrawn
DDD,2013J,592189,0,Pass
DDD,2013J,592252,0,Pass
DDD,2013J,592284,0,Fail
DDD,2013J,592299,0,Withdrawn
DDD,2013J,592315,0,Pass
DDD,2013J,592382,0,Pass
DDD,2013J,592486,0,Fail
DDD,2013J,592494,0,Pass
DDD,2013J,592577,0,Pass
DDD,2013J,592625,0,Distinction
DDD,2013J,592658,0,Withdrawn
DDD,2013J,592709,0,Fail
DDD,2013J,592749,0,Fail
DDD,2013J,592804,0,Withdrawn
DDD,2013J,592950,0,Pass
DDD,2013J,593075,0,Withdrawn
DDD,2013J,593103,0,Pass
DDD,2013J,593303,0,Fail
DDD,2013J,593338,0,Pass
DDD,2013J,593345,0,Withdrawn
DDD,2013J,593475,0,Withdrawn
DDD,2013J,593594,0,Withdrawn
DDD,2013J,593654,0,Pass
DDD,2013J,593903,0,Fail
DDD,2013J,593973,0,Pass
DDD,2013J,594011,0,Pass
DDD,2013J,594052,0,Pass
DDD,2013J,594079,0,Withdrawn
DDD,2013J,594081,0,Withdrawn
DDD,2013J,594086,0,Fail
DDD,2013J,594164,0,Withdrawn
DDD,2013J,594201,0,Pass
DDD,2013J,594407,0,Withdrawn
DDD,2013J,594414,0,Withdrawn
DDD,2013J,594419,0,Pass
DDD,2013J,594507,0,Pass
DDD,2013J,594578,0,Fail
DDD,2013J,594599,0,Withdrawn
DDD,2013J,594869,0,Fail
DDD,2013J,594880,0,Withdrawn
DDD,2013J,594925,0,Pass
DDD,2013J,594963,0,Pass
DDD,2013J,595008,0,Withdrawn
DDD,2013J,595079,0,Pass
DDD,2013J,595319,0,Distinction
DDD,2013J,595396,0,Withdrawn
DDD,2013J,595495,0,Pass
DDD,2013J,595601,0,Fail
DDD,2013J,595659,0,Pass
DDD,2013J,595685,0,Pass
DDD,2013J,595687,0,Pass
DDD,2013J,595720,0,Withdrawn
DDD,2013J,595723,0,Fail
DDD,2013J,595894,0,Withdrawn
DDD,2013J,595940,0,Fail
DDD,2013J,595963,0,Withdrawn
DDD,2013J,595986,0,Pass
DDD,2013J,595988,0,Pass
DDD,2013J,596093,0,Pass
DDD,2013J,596104,0,Fail
DDD,2013J,596204,0,Fail
DDD,2013J,596270,0,Pass
DDD,2013J,596292,0,Withdrawn
DDD,2013J,596306,0,Fail
DDD,2013J,596441,0,Pass
DDD,2013J,596473,0,Fail
DDD,2013J,596542,0,Fail
DDD,2013J,596570,0,Pass
DDD,2013J,596589,0,Fail
DDD,2013J,596620,1,Withdrawn
DDD,2013J,596629,0,Fail
DDD,2013J,596731,0,Pass
DDD,2013J,596845,0,Pass
DDD,2013J,596846,0,Distinction
DDD,2013J,596978,0,Withdrawn
DDD,2013J,597178,0,Withdrawn
DDD,2013J,597192,0,Withdrawn
DDD,2013J,597235,0,Fail
DDD,2013J,597243,0,Pass
DDD,2013J,597308,0,Withdrawn
DDD,2013J,597365,0,Pass
DDD,2013J,597403,0,Pass
DDD,2013J,597428,0,Pass
DDD,2013J,597433,0,Pass
DDD,2013J,597443,0,Fail
DDD,2013J,597453,0,Withdrawn
DDD,2013J,597504,0,Withdrawn
DDD,2013J,597560,0,Pass
DDD,2013J,597561,0,Withdrawn
DDD,2013J,597571,0,Pass
DDD,2013J,597602,0,Pass
DDD,2013J,597726,0,Fail
DDD,2013J,597754,0,Withdrawn
DDD,2013J,597755,0,Pass
DDD,2013J,597770,0,Pass
DDD,2013J,597871,0,Pass
DDD,2013J,597924,0,Withdrawn
DDD,2013J,597938,0,Distinction
DDD,2013J,597968,0,Pass
DDD,2013J,598052,0,Pass
DDD,2013J,598064,0,Pass
DDD,2013J,598089,0,Withdrawn
DDD,2013J,598123,0,Withdrawn
DDD,2013J,598246,0,Distinction
DDD,2013J,598323,0,Withdrawn
DDD,2013J,598430,0,Withdrawn
DDD,2013J,598501,0,Pass
DDD,2013J,598516,0,Pass
DDD,2013J,598536,0,Withdrawn
DDD,2013J,598637,0,Distinction
DDD,2013J,598650,0,Fail
DDD,2013J,598664,0,Pass
DDD,2013J,598665,0,Distinction
DDD,2013J,598701,0,Fail
DDD,2013J,598842,0,Fail
DDD,2013J,598860,0,Pass
DDD,2013J,598949,0,Withdrawn
DDD,2013J,598989,0,Pass
DDD,2013J,599049,0,Pass
DDD,2013J,599068,0,Pass
DDD,2013J,599101,0,Withdrawn
DDD,2013J,599109,0,Pass
DDD,2013J,599146,0,Pass
DDD,2013J,599169,0,Pass
DDD,2013J,599177,0,Pass
DDD,2013J,599206,0,Fail
DDD,2013J,599262,0,Withdrawn
DDD,2013J,599314,0,Pass
DDD,2013J,599406,0,Withdrawn
DDD,2013J,599425,0,Pass
DDD,2013J,599577,0,Pass
DDD,2013J,599585,0,Pass
DDD,2013J,599615,0,Withdrawn
DDD,2013J,599649,0,Withdrawn
DDD,2013J,599655,0,Fail
DDD,2013J,599658,0,Fail
DDD,2013J,599711,0,Withdrawn
DDD,2013J,599725,0,Pass
DDD,2013J,599737,0,Pass
DDD,2013J,599741,0,Withdrawn
DDD,2013J,599742,0,Withdrawn
DDD,2013J,599837,0,Withdrawn
DDD,2013J,599854,0,Pass
DDD,2013J,599876,0,Withdrawn
DDD,2013J,599947,0,Pass
DDD,2013J,600067,0,Pass
DDD,2013J,600094,0,Withdrawn
DDD,2013J,600242,0,Pass
DDD,2013J,600289,0,Withdrawn
DDD,2013J,600365,0,Pass
DDD,2013J,600478,0,Pass
DDD,2013J,600525,0,Withdrawn
DDD,2013J,600635,0,Pass
DDD,2013J,600648,0,Withdrawn
DDD,2013J,600671,0,Distinction
DDD,2013J,600686,0,Pass
DDD,2013J,600753,0,Withdrawn
DDD,2013J,600796,0,Pass
DDD,2013J,600817,0,Distinction
DDD,2013J,600842,0,Withdrawn
DDD,2013J,600859,0,Withdrawn
DDD,2013J,600963,0,Withdrawn
DDD,2013J,601048,0,Fail
DDD,2013J,601088,0,Fail
DDD,2013J,601092,0,Pass
DDD,2013J,601133,0,Fail
DDD,2013J,601204,0,Withdrawn
DDD,2013J,601230,0,Pass
DDD,2013J,601234,0,Pass
DDD,2013J,601263,0,Pass
DDD,2013J,601270,0,Withdrawn
DDD,2013J,601286,0,Withdrawn
DDD,2013J,601289,0,Withdrawn
DDD,2013J,601293,0,Pass
DDD,2013J,601310,0,Fail
DDD,2013J,601380,0,Pass
DDD,2013J,601392,0,Withdrawn
DDD,2013J,601467,0,Fail
DDD,2013J,601488,0,Withdrawn
DDD,2013J,601566,0,Pass
DDD,2013J,601579,0,Pass
DDD,2013J,601731,0,Withdrawn
DDD,2013J,601857,0,Pass
DDD,2013J,602302,0,Pass
DDD,2013J,602312,0,Withdrawn
DDD,2013J,602356,0,Pass
DDD,2013J,602404,0,Pass
DDD,2013J,602413,0,Withdrawn
DDD,2013J,602452,0,Withdrawn
DDD,2013J,602453,0,Withdrawn
DDD,2013J,602595,0,Pass
DDD,2013J,602692,0,Withdrawn
DDD,2013J,602706,0,Withdrawn
DDD,2013J,602725,0,Fail
DDD,2013J,602729,0,Fail
DDD,2013J,602783,0,Pass
DDD,2013J,602856,0,Distinction
DDD,2013J,602902,0,Pass
DDD,2013J,602986,0,Fail
DDD,2013J,603034,0,Pass
DDD,2013J,603049,0,Pass
DDD,2013J,603201,0,Withdrawn
DDD,2013J,603302,0,Withdrawn
DDD,2013J,603325,0,Distinction
DDD,2013J,603410,0,Fail
DDD,2013J,603431,0,Pass
DDD,2013J,603469,0,Fail
DDD,2013J,603498,0,Fail
DDD,2013J,603513,0,Pass
DDD,2013J,603669,0,Withdrawn
DDD,2013J,603684,0,Withdrawn
DDD,2013J,603730,0,Fail
DDD,2013J,603749,0,Withdrawn
DDD,2013J,603803,0,Withdrawn
DDD,2013J,603850,0,Withdrawn
DDD,2013J,603931,0,Withdrawn
DDD,2013J,603953,0,Withdrawn
DDD,2013J,604055,0,Pass
DDD,2013J,604072,0,Pass
DDD,2013J,604156,0,Pass
DDD,2013J,604281,0,Distinction
DDD,2013J,604317,0,Pass
DDD,2013J,604392,0,Withdrawn
DDD,2013J,604398,0,Withdrawn
DDD,2013J,604462,0,Fail
DDD,2013J,604546,0,Withdrawn
DDD,2013J,604559,0,Fail
DDD,2013J,604574,0,Withdrawn
DDD,2013J,604627,0,Pass
DDD,2013J,604641,0,Fail
DDD,2013J,604655,0,Withdrawn
DDD,2013J,604692,0,Withdrawn
DDD,2013J,604723,0,Pass
DDD,2013J,604729,0,Withdrawn
DDD,2013J,604854,0,Pass
DDD,2013J,604912,0,Withdrawn
DDD,2013J,604952,0,Withdrawn
DDD,2013J,605005,0,Withdrawn
DDD,2013J,605070,0,Fail
DDD,2013J,605105,0,Fail
DDD,2013J,605118,0,Fail
DDD,2013J,605144,0,Pass
DDD,2013J,605191,0,Fail
DDD,2013J,605245,0,Fail
DDD,2013J,605266,0,Pass
DDD,2013J,605313,0,Withdrawn
DDD,2013J,605476,0,Pass
DDD,2013J,605540,0,Distinction
DDD,2013J,605561,0,Fail
DDD,2013J,605652,0,Withdrawn
DDD,2013J,605703,0,Pass
DDD,2013J,605859,0,Withdrawn
DDD,2013J,605885,0,Withdrawn
DDD,2013J,605941,0,Pass
DDD,2013J,606082,0,Pass
DDD,2013J,606270,0,Fail
DDD,2013J,606319,0,Pass
DDD,2013J,606322,0,Pass
DDD,2013J,606344,0,Pass
DDD,2013J,606492,0,Fail
DDD,2013J,606513,0,Withdrawn
DDD,2013J,606593,0,Withdrawn
DDD,2013J,606665,0,Pass
DDD,2013J,606719,0,Withdrawn
DDD,2013J,606788,0,Distinction
DDD,2013J,606908,0,Pass
DDD,2013J,607061,0,Distinction
DDD,2013J,607073,0,Pass
DDD,2013J,607110,0,Withdrawn
DDD,2013J,607151,0,Distinction
DDD,2013J,607196,0,Pass
DDD,2013J,607231,0,Fail
DDD,2013J,607316,0,Pass
DDD,2013J,607427,0,Withdrawn
DDD,2013J,607485,0,Pass
DDD,2013J,607498,0,Fail
DDD,2013J,607515,0,Withdrawn
DDD,2013J,607555,0,Pass
DDD,2013J,607622,0,Fail
DDD,2013J,607670,0,Fail
DDD,2013J,607800,0,Distinction
DDD,2013J,607854,0,Fail
DDD,2013J,607900,0,Distinction
DDD,2013J,607927,0,Pass
DDD,2013J,607928,0,Withdrawn
DDD,2013J,607966,0,Withdrawn
DDD,2013J,608062,0,Pass
DDD,2013J,608170,0,Withdrawn
DDD,2013J,608178,0,Fail
DDD,2013J,608206,0,Withdrawn
DDD,2013J,608217,0,Pass
DDD,2013J,608238,0,Distinction
DDD,2013J,608267,0,Pass
DDD,2013J,608284,0,Fail
DDD,2013J,608417,0,Pass
DDD,2013J,608449,0,Pass
DDD,2013J,608630,0,Fail
DDD,2013J,608638,0,Withdrawn
DDD,2013J,608643,0,Pass
DDD,2013J,608733,0,Pass
DDD,2013J,608745,0,Pass
DDD,2013J,608815,0,Pass
DDD,2013J,608848,0,Withdrawn
DDD,2013J,608923,0,Pass
DDD,2013J,608943,0,Withdrawn
DDD,2013J,608983,0,Pass
DDD,2013J,609031,0,Distinction
DDD,2013J,609044,0,Fail
DDD,2013J,609089,0,Withdrawn
DDD,2013J,609242,0,Fail
DDD,2013J,609381,0,Withdrawn
DDD,2013J,609480,0,Fail
DDD,2013J,609488,0,Fail
DDD,2013J,609593,0,Pass
DDD,2013J,609797,0,Withdrawn
DDD,2013J,609932,0,Pass
DDD,2013J,609969,0,Pass
DDD,2013J,610019,0,Pass
DDD,2013J,610106,0,Withdrawn
DDD,2013J,610170,0,Withdrawn
DDD,2013J,610220,0,Pass
DDD,2013J,610257,0,Pass
DDD,2013J,610279,0,Pass
DDD,2013J,610393,0,Fail
DDD,2013J,610402,0,Withdrawn
DDD,2013J,610469,0,Withdrawn
DDD,2013J,610537,0,Fail
DDD,2013J,610595,0,Pass
DDD,2013J,610603,0,Pass
DDD,2013J,610606,0,Withdrawn
DDD,2013J,610701,0,Fail
DDD,2013J,610817,0,Withdrawn
DDD,2013J,610830,0,Withdrawn
DDD,2013J,610834,0,Withdrawn
DDD,2013J,610838,0,Withdrawn
DDD,2013J,610870,0,Pass
DDD,2013J,610913,0,Withdrawn
DDD,2013J,611162,0,Pass
DDD,2013J,611244,0,Fail
DDD,2013J,611259,0,Pass
DDD,2013J,611271,0,Fail
DDD,2013J,611284,0,Distinction
DDD,2013J,611408,0,Pass
DDD,2013J,611418,0,Fail
DDD,2013J,611464,0,Pass
DDD,2013J,611478,0,Distinction
DDD,2013J,611593,0,Pass
DDD,2013J,835603,0,Withdrawn
DDD,2013J,925553,1,Withdrawn
DDD,2013J,983970,0,Pass
DDD,2013J,997948,0,Withdrawn
DDD,2013J,1080206,0,Pass
DDD,2013J,1103608,0,Pass
DDD,2013J,1187586,0,Pass
DDD,2013J,1282596,4,Fail
DDD,2013J,1345808,0,Pass
DDD,2013J,1346966,0,Withdrawn
DDD,2013J,1355699,2,Pass
DDD,2013J,1375851,0,Pass
DDD,2013J,1440467,0,Pass
DDD,2013J,1442991,0,Pass
DDD,2013J,1449692,0,Pass
DDD,2013J,1464932,0,Withdrawn
DDD,2013J,1485105,2,Fail
DDD,2013J,1497480,0,Fail
DDD,2013J,1507503,0,Pass
DDD,2013J,1509881,0,Fail
DDD,2013J,1517755,0,Withdrawn
DDD,2013J,1522631,0,Fail
DDD,2013J,1530521,0,Pass
DDD,2013J,1563203,1,Fail
DDD,2013J,1564630,0,Pass
DDD,2013J,1569426,0,Pass
DDD,2013J,1580084,0,Fail
DDD,2013J,1581243,0,Pass
DDD,2013J,1592048,0,Withdrawn
DDD,2013J,1610188,1,Fail
DDD,2013J,1644266,0,Withdrawn
DDD,2013J,1644568,0,Fail
DDD,2013J,1678800,2,Pass
DDD,2013J,1679727,0,Pass
DDD,2013J,1679862,0,Fail
DDD,2013J,1684787,0,Withdrawn
DDD,2013J,1687996,0,Withdrawn
DDD,2013J,1689069,0,Pass
DDD,2013J,1713615,0,Distinction
DDD,2013J,1716492,0,Fail
DDD,2013J,1721891,0,Fail
DDD,2013J,1723019,0,Fail
DDD,2013J,1753235,0,Withdrawn
DDD,2013J,1756165,0,Pass
DDD,2013J,1766513,1,Pass
DDD,2013J,1777511,0,Pass
DDD,2013J,1782581,0,Withdrawn
DDD,2013J,1796059,0,Withdrawn
DDD,2013J,1818677,0,Withdrawn
DDD,2013J,1819994,1,Distinction
DDD,2013J,1830562,0,Fail
DDD,2013J,1833308,0,Withdrawn
DDD,2013J,1835411,0,Distinction
DDD,2013J,1840610,1,Withdrawn
DDD,2013J,1847481,0,Pass
DDD,2013J,1868389,0,Fail
DDD,2013J,1874363,0,Pass
DDD,2013J,1877732,0,Withdrawn
DDD,2013J,1887928,0,Pass
DDD,2013J,1894634,1,Pass
DDD,2013J,1901764,0,Withdrawn
DDD,2013J,1903131,0,Withdrawn
DDD,2013J,1903477,0,Pass
DDD,2013J,1913872,1,Fail
DDD,2013J,1935774,2,Withdrawn
DDD,2013J,1957728,0,Fail
DDD,2013J,1963677,0,Pass
DDD,2013J,1982833,0,Fail
DDD,2013J,2014252,0,Withdrawn
DDD,2013J,2032057,0,Pass
DDD,2013J,2032882,0,Withdrawn
DDD,2013J,2034802,0,Distinction
DDD,2013J,2039190,0,Distinction
DDD,2013J,2039810,0,Withdrawn
DDD,2013J,2043916,0,Withdrawn
DDD,2013J,2045139,0,Withdrawn
DDD,2013J,2046628,1,Withdrawn
DDD,2013J,2068627,0,Withdrawn
DDD,2013J,2082180,2,Withdrawn
DDD,2013J,2089582,0,Pass
DDD,2013J,2094546,1,Withdrawn
DDD,2013J,2098405,0,Pass
DDD,2013J,2112088,1,Pass
DDD,2013J,2134578,0,Withdrawn
DDD,2013J,2149701,0,Withdrawn
DDD,2013J,2157412,0,Pass
DDD,2013J,2175266,0,Withdrawn
DDD,2013J,2194777,0,Withdrawn
DDD,2013J,2195479,0,Withdrawn
DDD,2013J,2198952,0,Pass
DDD,2013J,2198970,0,Withdrawn
DDD,2013J,2202076,0,Pass
DDD,2013J,2204293,0,Pass
DDD,2013J,2215898,2,Pass
DDD,2013J,2221869,2,Withdrawn
DDD,2013J,2232218,1,Pass
DDD,2013J,2239650,0,Distinction
DDD,2013J,2252750,0,Pass
DDD,2013J,2253576,0,Fail
DDD,2013J,2256318,1,Withdrawn
DDD,2013J,2281870,0,Withdrawn
DDD,2013J,2282040,0,Pass
DDD,2013J,2284294,0,Distinction
DDD,2013J,2288599,0,Withdrawn
DDD,2013J,2289847,0,Pass
DDD,2013J,2292724,1,Pass
DDD,2013J,2296163,0,Pass
DDD,2013J,2305957,0,Withdrawn
DDD,2013J,2314761,0,Withdrawn
DDD,2013J,2321492,0,Withdrawn
DDD,2013J,2325606,1,Withdrawn
DDD,2013J,2327045,0,Pass
DDD,2013J,2327472,0,Pass
DDD,2013J,2336922,0,Withdrawn
DDD,2013J,2337441,0,Fail
DDD,2013J,2339150,4,Fail
DDD,2013J,2340230,0,Pass
DDD,2013J,2340786,0,Distinction
DDD,2013J,2342399,1,Pass
DDD,2013J,2352039,0,Withdrawn
DDD,2013J,2355555,0,Fail
DDD,2013J,2356801,0,Pass
DDD,2013J,2358707,0,Pass
DDD,2013J,2359191,0,Pass
DDD,2013J,2365438,0,Fail
DDD,2013J,2366024,0,Fail
DDD,2013J,2366701,1,Withdrawn
DDD,2013J,2367887,1,Withdrawn
DDD,2013J,2375123,1,Pass
DDD,2013J,2375627,1,Pass
DDD,2013J,2377769,0,Pass
DDD,2013J,2382048,0,Distinction
DDD,2013J,2383036,0,Pass
DDD,2013J,2388030,3,Fail
DDD,2013J,2404530,0,Fail
DDD,2013J,2409396,0,Withdrawn
DDD,2013J,2410364,0,Withdrawn
DDD,2013J,2411981,0,Withdrawn
DDD,2013J,2416024,0,Fail
DDD,2013J,2421961,0,Fail
DDD,2013J,2430070,0,Pass
DDD,2013J,2430405,0,Pass
DDD,2013J,2434369,0,Distinction
DDD,2013J,2437065,1,Distinction
DDD,2013J,2445016,1,Withdrawn
DDD,2013J,2446109,0,Pass
DDD,2013J,2452902,0,Withdrawn
DDD,2013J,2457907,0,Pass
DDD,2013J,2461936,0,Pass
DDD,2013J,2462628,0,Pass
DDD,2013J,2472145,1,Pass
DDD,2013J,2473456,0,Pass
DDD,2013J,2474436,0,Fail
DDD,2013J,2477052,0,Pass
DDD,2013J,2477792,0,Withdrawn
DDD,2013J,2479086,1,Fail
DDD,2013J,2485582,0,Distinction
DDD,2013J,2485856,1,Withdrawn
DDD,2013J,2486769,0,Fail
DDD,2013J,2494999,0,Fail
DDD,2013J,2495352,0,Fail
DDD,2013J,2501578,0,Withdrawn
DDD,2013J,2505389,0,Withdrawn
DDD,2013J,2505413,0,Withdrawn
DDD,2013J,2505859,0,Pass
DDD,2013J,2520868,0,Pass
DDD,2013J,2522932,0,Fail
DDD,2013J,2539092,1,Fail
DDD,2013J,2540195,1,Fail
DDD,2013J,2542803,0,Withdrawn
DDD,2013J,2546792,1,Withdrawn
DDD,2013J,2546976,0,Withdrawn
DDD,2013J,2547032,1,Withdrawn
DDD,2013J,2550054,0,Fail
DDD,2013J,2552672,1,Pass
DDD,2013J,2554973,1,Fail
DDD,2013J,2555596,0,Pass
DDD,2013J,2556345,1,Fail
DDD,2013J,2560868,0,Pass
DDD,2013J,2561282,0,Fail
DDD,2013J,2561811,0,Withdrawn
DDD,2013J,2569051,0,Fail
DDD,2013J,2569416,1,Distinction
DDD,2013J,2569653,0,Fail
DDD,2013J,2570253,0,Pass
DDD,2013J,2574281,0,Fail
DDD,2013J,2576298,0,Fail
DDD,2013J,2577480,0,Withdrawn
DDD,2013J,2579683,0,Withdrawn
DDD,2013J,2581779,0,Pass
DDD,2013J,2581822,1,Pass
DDD,2013J,2585270,2,Pass
DDD,2013J,2585395,0,Withdrawn
DDD,2013J,2588379,0,Fail
DDD,2013J,2588655,1,Withdrawn
DDD,2013J,2589096,0,Withdrawn
DDD,2013J,2595968,0,Withdrawn
DDD,2013J,2597673,0,Withdrawn
DDD,2013J,2598861,1,Withdrawn
DDD,2013J,2602235,0,Fail
DDD,2013J,2606871,0,Withdrawn
DDD,2013J,2608420,0,Withdrawn
DDD,2013J,2612561,0,Pass
DDD,2013J,2613296,1,Pass
DDD,2013J,2615169,0,Withdrawn
DDD,2013J,2615761,1,Fail
DDD,2013J,2618352,0,Withdrawn
DDD,2013J,2624040,1,Pass
DDD,2013J,2627449,0,Pass
DDD,2013J,2630796,0,Withdrawn
DDD,2013J,2631225,0,Withdrawn
DDD,2013J,2635163,0,Pass
DDD,2013J,2636885,2,Fail
DDD,2013J,2639310,0,Pass
DDD,2013J,2642498,2,Withdrawn
DDD,2013J,2643555,0,Pass
DDD,2013J,2646291,1,Pass
DDD,2013J,2648271,1,Withdrawn
DDD,2013J,2648317,0,Withdrawn
DDD,2013J,2649310,0,Withdrawn
DDD,2013J,2650741,0,Pass
DDD,2013J,2654602,0,Withdrawn
DDD,2013J,2658898,0,Pass
DDD,2013J,2662178,2,Pass
DDD,2013J,2662451,2,Withdrawn
DDD,2013J,2663010,2,Pass
DDD,2013J,2668945,1,Withdrawn
DDD,2013J,2671469,0,Pass
DDD,2013J,2677097,0,Pass
DDD,2013J,2678587,0,Withdrawn
DDD,2013J,2681198,2,Withdrawn
DDD,2013J,2681471,0,Withdrawn
DDD,2013J,2683696,0,Withdrawn
DDD,2013J,2685827,1,Withdrawn
DDD,2013J,2686578,0,Distinction
DDD,2013J,2688422,0,Withdrawn
DDD,2013J,2691780,1,Withdrawn
DDD,2013J,2692186,1,Pass
DDD,2013J,2695608,0,Pass
DDD,2013J,2697921,0,Withdrawn
DDD,2014B,24213,1,Pass
DDD,2014B,28149,0,Withdrawn
DDD,2014B,31269,1,Withdrawn
DDD,2014B,35502,0,Withdrawn
DDD,2014B,39660,0,Fail
DDD,2014B,46753,0,Pass
DDD,2014B,49119,0,Withdrawn
DDD,2014B,50309,1,Withdrawn
DDD,2014B,50476,0,Distinction
DDD,2014B,50619,0,Withdrawn
DDD,2014B,51030,0,Pass
DDD,2014B,53632,1,Withdrawn
DDD,2014B,54810,0,Withdrawn
DDD,2014B,58617,0,Fail
DDD,2014B,61911,0,Fail
DDD,2014B,64450,1,Pass
DDD,2014B,64767,0,Withdrawn
DDD,2014B,67781,0,Distinction
DDD,2014B,69489,2,Fail
DDD,2014B,71723,0,Fail
DDD,2014B,75309,0,Withdrawn
DDD,2014B,75469,4,Withdrawn
DDD,2014B,76081,0,Withdrawn
DDD,2014B,84576,0,Distinction
DDD,2014B,84605,1,Pass
DDD,2014B,85216,1,Fail
DDD,2014B,85304,0,Withdrawn
DDD,2014B,88490,0,Distinction
DDD,2014B,88910,1,Pass
DDD,2014B,89904,0,Pass
DDD,2014B,90537,0,Pass
DDD,2014B,95356,1,Withdrawn
DDD,2014B,97939,0,Fail
DDD,2014B,99151,0,Fail
DDD,2014B,103891,0,Withdrawn
DDD,2014B,111959,0,Withdrawn
DDD,2014B,116763,1,Withdrawn
DDD,2014B,117281,0,Pass
DDD,2014B,117435,1,Fail
DDD,2014B,118479,0,Pass
DDD,2014B,118578,1,Withdrawn
DDD,2014B,124134,1,Fail
DDD,2014B,124847,0,Withdrawn
DDD,2014B,127580,0,Pass
DDD,2014B,128348,0,Withdrawn
DDD,2014B,131695,1,Withdrawn
DDD,2014B,134721,2,Withdrawn
DDD,2014B,137150,0,Withdrawn
DDD,2014B,138204,0,Fail
DDD,2014B,138416,0,Pass
DDD,2014B,138704,0,Pass
DDD,2014B,139455,2,Fail
DDD,2014B,141182,1,Withdrawn
DDD,2014B,141301,3,Withdrawn
DDD,2014B,141497,0,Fail
DDD,2014B,144908,0,Withdrawn
DDD,2014B,145114,0,Pass
DDD,2014B,145640,0,Distinction
DDD,2014B,145770,0,Withdrawn
DDD,2014B,152320,0,Withdrawn
DDD,2014B,154697,4,Withdrawn
DDD,2014B,157310,1,Withdrawn
DDD,2014B,161286,0,Withdrawn
DDD,2014B,161878,0,Withdrawn
DDD,2014B,162901,0,Withdrawn
DDD,2014B,165178,1,Fail
DDD,2014B,172965,1,Withdrawn
DDD,2014B,178258,0,Withdrawn
DDD,2014B,183331,0,Fail
DDD,2014B,187663,0,Pass
DDD,2014B,189178,0,Fail
DDD,2014B,189442,0,Withdrawn
DDD,2014B,192186,0,Pass
DDD,2014B,196264,0,Withdrawn
DDD,2014B,201151,0,Distinction
DDD,2014B,226895,0,Withdrawn
DDD,2014B,227826,1,Withdrawn
DDD,2014B,228272,0,Pass
DDD,2014B,228373,1,Fail
DDD,2014B,228775,0,Fail
DDD,2014B,229499,1,Fail
DDD,2014B,231973,0,Withdrawn
DDD,2014B,232827,0,Distinction
DDD,2014B,233868,0,Withdrawn
DDD,2014B,236015,0,Withdrawn
DDD,2014B,237925,1,Withdrawn
DDD,2014B,237969,0,Withdrawn
DDD,2014B,239459,0,Pass
DDD,2014B,240389,1,Withdrawn
DDD,2014B,240486,0,Pass
DDD,2014B,240755,1,Distinction
DDD,2014B,242633,0,Pass
DDD,2014B,244438,1,Withdrawn
DDD,2014B,247342,0,Withdrawn
DDD,2014B,250058,0,Withdrawn
DDD,2014B,255622,1,Withdrawn
DDD,2014B,260367,0,Withdrawn
DDD,2014B,260565,1,Pass
DDD,2014B,263022,0,Withdrawn
DDD,2014B,264723,0,Pass
DDD,2014B,266922,2,Pass
DDD,2014B,267118,0,Withdrawn
DDD,2014B,268883,1,Withdrawn
DDD,2014B,268915,0,Withdrawn
DDD,2014B,271974,0,Pass
DDD,2014B,277166,1,Pass
DDD,2014B,284540,1,Fail
DDD,2014B,285412,0,Pass
DDD,2014B,286449,6,Fail
DDD,2014B,287499,0,Withdrawn
DDD,2014B,288407,0,Withdrawn
DDD,2014B,291005,1,Fail
DDD,2014B,299949,1,Withdrawn
DDD,2014B,300592,0,Pass
DDD,2014B,306944,2,Fail
DDD,2014B,309258,2,Withdrawn
DDD,2014B,309756,2,Fail
DDD,2014B,312761,0,Pass
DDD,2014B,315517,1,Withdrawn
DDD,2014B,315633,0,Withdrawn
DDD,2014B,315723,1,Withdrawn
DDD,2014B,317801,3,Pass
DDD,2014B,320593,0,Fail
DDD,2014B,321810,0,Pass
DDD,2014B,323659,0,Withdrawn
DDD,2014B,325044,0,Distinction
DDD,2014B,325566,0,Fail
DDD,2014B,327449,0,Fail
DDD,2014B,328123,1,Fail
DDD,2014B,333308,0,Pass
DDD,2014B,334504,2,Withdrawn
DDD,2014B,335471,0,Withdrawn
DDD,2014B,336936,0,Withdrawn
DDD,2014B,339513,0,Pass
DDD,2014B,347365,0,Fail
